num fastfair pgm alex xindex learngroup
4.79 0.658695 0.561706 0.409609 1.821430 2.853630
4.8 0.658186 0.631767 0.409999 1.810900 2.956610
4.81 0.654882 0.699498 0.412882 1.815730 3.177700
4.82 0.653686 0.555845 0.411530 1.832400 3.065570
4.83 0.659248 0.597763 0.406753 1.804060 3.143010
4.84 0.656032 1.319180 0.412619 1.808310 3.000950
4.85 0.659999 0.549508 0.413707 1.816590 2.973060
4.86 0.660811 0.590084 0.415544 1.857010 2.923330
4.87 0.662280 0.562593 0.414348 1.821560 2.969960
4.88 0.649635 0.695282 15.953099 1.818770 2.858880
4.89 0.659617 0.635467 5.649490 1.827540 2.919280
4.9 0.652421 0.543588 0.421081 1.833530 2.902690
4.91 0.657398 0.908881 0.415647 1.835570 2.903300
4.92 0.654199 0.547922 0.663348 1.825940 3.077150
4.93 0.652965 0.634634 0.635229 1.810630 2.910350
4.94 0.651933 0.689885 0.528849 1.850550 2.863630
4.95 0.648902 0.548963 0.480129 1.900510 2.952930
4.96 0.650515 0.611379 0.444643 1.893000 2.850010
4.97 0.652631 0.545720 0.428195 1.879380 2.998460
4.98 0.659508 2.673820 0.428391 1.909770 2.933360
4.99 0.666361 0.634816 0.420197 1.840320 2.999140
5 0.663031 0.560499 0.411963 1.837660 2.891150
5.01 0.655971 0.695517 0.404322 1.804610 3.182960
5.02 0.658052 0.634592 0.404546 1.816870 2.958120
5.03 0.650432 0.538272 0.399666 1.831720 2.886580
5.04 0.656920 0.898847 0.404407 1.825260 2.801070
5.05 0.661806 0.559916 0.407316 1.810750 2.870960
5.06 0.661362 0.596781 0.406140 1.813710 2.804780
5.07 0.662487 0.729016 0.411068 1.845820 2.867220
5.08 0.658063 0.548877 0.401446 1.822290 2.957450
5.09 0.658364 0.607182 0.400491 1.844920 2.914410
5.1 0.659471 0.547224 0.400725 1.825840 3.138570
5.11 0.659892 1.339140 0.400309 1.819790 2.972440
5.12 1.994740 0.595669 0.401478 1.811850 2.853570
5.13 1.756590 0.548147 0.405405 1.808920 2.857710
5.14 1.180170 0.705293 0.400013 1.852470 2.844190
5.15 0.978640 0.547687 0.399187 1.854550 2.891300
5.16 0.834862 0.627032 0.396112 1.848060 2.964890
5.17 0.758520 0.893286 0.397522 1.835180 2.889930
5.18 0.723079 0.558099 0.400606 1.857140 2.883490
5.19 0.684508 0.595394 0.398851 1.966310 3.066020
5.2 0.695982 0.535579 0.406238 1.953870 2.948630
5.21 0.673305 0.727687 0.391151 1.927110 2.871470
5.22 0.664751 0.594190 0.393245 1.916150 2.890730
5.23 0.666758 0.559992 0.390946 1.925060 2.882030
5.24 0.678937 9.014339 0.400358 2.008850 2.855990
5.25 0.675901 0.668157 0.405504 1.992770 2.884390
5.26 0.682234 0.547836 0.409968 1.961090 2.869260
5.27 0.670210 0.757290 0.409060 1.926960 2.827410
5.28 0.677421 0.579176 0.406456 1.800710 3.153830
5.29 0.674045 0.620088 0.407675 1.793760 2.873410
5.3 0.671691 1.020080 0.405524 1.791140 2.970770
5.31 0.662462 0.592001 0.401159 1.759690 2.876700
5.32 0.664038 0.661474 0.404486 1.762780 2.848160
5.33 0.659055 0.589056 0.404957 1.744500 2.948880
5.34 0.662866 0.782830 0.399893 1.773940 2.846370
5.35 0.668780 0.628998 0.401787 1.777580 2.861410
5.36 0.665524 0.578914 0.401884 1.773180 2.853670
5.37 0.660410 1.380790 0.399325 1.762490 3.149520
5.38 0.661819 0.546228 0.398920 1.794740 2.950880
5.39 0.663266 0.638157 0.402913 1.842590 2.886300
5.4 0.666013 0.695128 0.404276 1.839850 2.878020
5.41 0.665931 0.555059 0.401808 1.831840 2.880730
5.42 0.667720 0.597794 0.404460 1.843590 2.903820
5.43 0.672561 0.931463 0.402965 1.868890 2.833140
5.44 0.664144 0.546054 0.399158 1.876520 2.940570
5.45 0.667414 0.608703 0.402514 1.887350 2.912590
5.46 0.669769 0.538390 0.406637 1.880410 3.261520
5.47 0.667703 0.696111 0.404443 1.873240 2.913930
5.48 0.670768 0.633671 0.406868 1.876360 2.899210
5.49 0.673544 0.548755 0.406824 1.987640 2.919110
5.5 0.671432 2.732310 0.406164 2.008700 3.006460
5.51 0.672154 0.594978 0.405448 1.977080 2.979910
5.52 0.666928 0.657018 0.407169 1.939170 2.954430
5.53 0.665102 0.697034 0.407383 1.817080 2.948800
5.54 0.666547 0.538068 0.411284 1.776090 3.142320
5.55 0.673789 0.610952 0.411904 1.763590 2.854050
5.56 0.674661 0.547786 0.410505 1.764060 3.003120
5.57 0.671596 0.932973 0.404555 1.751290 2.937450
5.58 0.669196 0.592831 0.404825 1.762400 2.970300
5.59 0.672624 0.561056 0.409023 1.757730 2.939860
5.6 0.669186 0.697367 0.409283 1.792650 2.857900
5.61 0.667002 0.632864 0.411244 1.775210 2.893300
5.62 0.670993 0.548538 0.410557 1.787120 2.966040
5.63 0.665299 1.291590 0.405781 1.772730 3.157590
5.64 0.659959 0.559161 0.401266 1.778600 3.021230
5.65 0.666442 0.593111 0.405339 1.812330 2.917310
5.66 0.667198 0.739722 0.406395 1.839810 2.884340
5.67 0.661759 0.542476 0.404467 1.836310 2.858430
5.68 0.666871 0.607900 0.410666 1.851800 2.891230
5.69 0.667170 0.586746 0.407823 1.841710 2.973640
5.7 0.665102 0.962822 0.397791 1.844370 2.975260
5.71 0.667659 0.586365 0.400207 1.880750 3.120320
5.72 0.673413 0.556151 0.405151 1.904730 2.896780
5.73 0.674142 0.706365 0.404169 1.903120 2.875310
5.74 0.672473 0.548317 0.404256 1.891230 2.909190
5.75 0.674074 0.634903 0.406210 1.881860 2.967640
5.76 0.679229 4.770310 0.412529 1.950210 2.976910
5.77 0.672716 0.607886 0.416555 2.004920 3.057700
5.78 0.676746 0.616184 0.415228 1.954570 2.954630
5.79 0.678805 0.735671 0.414723 1.925170 2.987190
5.8 0.658000 0.537691 0.403667 1.858450 3.167800
5.81 0.670828 0.597650 0.408954 1.767040 2.877900
5.82 0.667309 0.558624 0.409238 1.764210 3.025820
5.83 0.678954 0.901036 0.411060 1.751940 2.991600
5.84 0.670924 0.626765 0.409763 1.752540 3.052810
5.85 0.673315 0.547441 0.411922 1.730110 2.896160
5.86 0.680712 0.708366 0.409899 1.742150 2.918010
5.87 0.670395 0.548972 0.408165 1.733220 2.979080
5.88 0.671256 0.587302 0.408733 1.767740 2.948750
5.89 0.673470 1.351930 0.411493 1.764700 3.208950
5.9 0.670590 0.546137 0.409369 1.770500 3.026450
5.91 0.673886 0.611124 0.410467 1.772510 2.894710
5.92 0.677263 0.548917 0.410159 1.776180 3.032600
5.93 0.666346 0.727635 0.402454 1.809490 2.928190
5.94 0.674681 0.598439 0.407563 1.841310 2.821560
5.95 0.669223 0.558105 0.409559 1.819720 2.972580
5.96 0.671707 0.888749 0.407919 1.818390 2.950350
5.97 0.663815 0.535525 0.404900 1.809930 3.059020
5.98 0.678439 0.632706 0.410532 1.852250 2.955710
5.99 0.676102 0.706617 0.409081 1.918910 2.957300
6 0.668861 0.560288 0.401536 1.922610 2.955800
6.01 0.670743 0.593096 0.409298 1.932350 2.832220
6.02 0.669993 2.625230 0.410382 1.938540 3.035290
6.03 0.681016 0.594535 0.412738 1.961390 3.017190
6.04 0.676168 0.642088 0.416030 2.035550 3.067390
6.05 0.677243 0.536357 0.420879 2.076820 2.996060
6.06 0.672459 0.695486 0.410538 1.955850 3.148020
6.07 0.681100 0.636645 0.415129 1.952860 2.906940
6.08 0.672425 0.547215 0.411001 1.907660 2.941280
6.09 0.680802 0.906599 0.414182 1.783630 3.033850
6.1 0.676792 0.543340 0.415594 1.763070 3.006470
6.11 0.670487 0.633537 0.415518 1.755610 3.039710
6.12 0.674722 0.695563 0.417510 1.759290 2.948890
6.13 0.677187 0.560739 0.412803 1.751830 2.965780
6.14 0.672923 0.587723 0.413223 1.746460 3.117470
6.15 0.676260 0.548993 0.414227 1.766810 2.874280
6.16 0.667747 1.337370 0.409137 1.668770 2.865610
6.17 0.672260 0.597487 0.412478 1.676540 3.007340
6.18 0.668174 0.556483 0.416344 1.687340 2.990500
6.19 0.669850 0.695164 0.409064 1.680790 2.872370
6.2 0.680519 0.632059 0.410521 1.690840 2.889260
6.21 0.670266 0.547417 0.408796 1.675830 2.972840
6.22 0.692323 0.876390 0.410198 1.687270 2.896460
6.23 0.663431 0.561044 0.405207 1.652590 16.727400
6.24 0.656069 0.594724 0.405913 1.677330 3.271480
6.25 0.675955 0.725149 0.413434 1.713260 3.237720
6.26 0.671462 0.548386 0.397340 1.697290 3.324170
6.27 0.672939 0.604271 0.402000 1.698020 3.232800
6.28 0.681606 0.548422 0.408051 1.713330 3.297890
6.29 0.675476 17.941801 0.419609 1.685280 3.156350
6.3 0.666022 0.616631 0.415824 1.706220 3.143270
6.31 0.672537 0.535552 0.417794 1.710020 3.129380
6.32 0.674181 0.713927 0.418159 1.694330 2.990860
6.33 0.676083 0.547034 0.412157 1.705260 3.082950
6.34 0.675713 0.632998 0.416313 1.705760 2.964990
6.35 0.672842 0.927622 0.413649 1.989730 3.040690
6.36 0.675685 0.561767 0.417981 1.849900 2.970760
6.37 0.675519 0.595428 0.421260 1.789520 3.036810
6.38 0.675648 0.733976 0.422617 1.766570 2.922350
6.39 0.675326 0.550337 0.411693 1.737530 2.952340
6.4 0.677874 0.586489 0.410023 1.711600 3.118510
6.41 0.681495 0.568091 0.418200 1.727940 2.995510
6.42 0.670806 1.450980 0.419720 1.726430 2.931740
6.43 0.666135 0.630777 0.418854 1.726520 3.063750
6.44 0.660610 0.544258 0.414589 1.726910 2.909490
6.45 0.671288 0.708135 0.413928 1.738600 3.020310
6.46 0.672346 0.546993 0.409287 1.727250 2.841240
6.47 0.662186 0.633755 0.403001 1.708650 2.856410
6.48 0.660598 0.881765 0.406937 1.712640 2.996380
6.49 0.661789 0.549565 0.414767 1.717700 3.032370
6.5 0.656677 0.607307 0.412709 1.736970 2.840310
6.51 0.659239 0.548366 44.054802 1.725110 2.768460
6.52 0.669640 0.727702 15.116700 1.767290 2.940160
6.53 0.670338 0.597633 0.431094 1.745230 2.896930
6.54 0.661520 0.557486 0.424293 1.745710 2.865980
6.55 0.678552 2.745920 0.429983 1.758620 3.050170
6.56 0.686657 0.689536 0.434573 1.783440 2.991310
6.57 0.685191 0.540229 0.424078 1.793000 2.918170
6.58 0.685751 0.699011 0.422254 1.780880 3.225300
6.59 0.682822 0.559704 0.416137 1.793320 3.023420
6.6 0.690729 0.597154 0.411682 1.788330 2.942440
6.61 0.687896 0.928210 0.414890 1.788090 3.001420
6.62 0.685688 0.549152 0.423513 1.783580 3.038980
6.63 0.685563 0.610239 0.416666 1.776430 2.964330
6.64 0.689963 0.549914 0.416510 1.790460 2.966190
6.65 0.683725 0.687856 0.409414 1.788440 2.979170
6.66 0.679327 0.634624 0.406356 1.777930 3.014290
6.67 0.681568 0.547282 0.410987 1.782230 3.144350
6.68 0.679759 1.313930 0.413182 1.761280 2.935310
6.69 0.680836 0.543571 0.417806 1.802130 3.009280
6.7 0.682022 0.634770 0.415731 1.785880 3.402100
6.71 0.685469 0.696672 0.416140 1.802630 3.056340
6.72 0.682048 0.558553 0.407399 1.786010 3.103680
6.73 0.684363 0.596701 0.409248 1.817640 2.957000
6.74 0.683173 0.537204 0.410020 1.854940 2.979620
6.75 0.681376 0.932407 0.418080 1.869450 2.954300
6.76 0.674711 0.595329 0.418120 1.886560 3.117850
6.77 0.676985 0.561221 0.417747 1.873780 2.958870
6.78 0.680205 0.691092 0.411772 1.868420 2.924170
6.79 0.669496 0.632841 0.411904 1.867830 2.988880
6.8 0.676726 0.546176 0.410113 1.875600 2.938260
6.81 0.675108 4.765240 0.413818 1.854370 2.878990
6.82 0.689777 0.584630 0.416686 1.883570 3.024170
6.83 0.685213 0.613467 0.415992 1.858820 3.054210
6.84 0.682409 0.736984 0.416119 1.868450 2.904000
6.85 0.688389 0.548808 0.402792 1.862310 3.234980
6.86 0.678745 0.605348 0.407264 1.875660 3.033650
6.87 0.679461 0.548534 0.406753 1.861660 2.912990
6.88 0.682334 0.939055 0.414892 1.868570 2.947460
6.89 0.688572 0.596330 0.414613 1.890320 2.952190
6.9 0.686663 0.560540 0.411907 1.881540 2.958720
6.91 0.691750 0.687431 0.408897 1.862140 2.988100
6.92 0.684970 0.550569 0.404788 1.869630 3.058070
6.93 0.685199 0.633312 0.404501 1.858830 3.128600
6.94 0.678202 1.298810 0.409221 1.850800 2.981970
6.95 0.683090 0.556461 0.412320 1.876050 2.939750
6.96 0.683530 0.598042 0.413278 1.869520 2.906950
6.97 0.681434 0.733833 0.412457 1.860280 2.912190
6.98 0.684321 0.548548 0.413629 1.870470 2.985330
6.99 0.684109 0.587347 0.404299 1.879320 2.940170
7 0.675654 0.558424 0.406924 1.850530 2.975080
7.01 0.679849 0.894344 0.410898 1.859290 2.934700
7.02 0.681025 0.634286 0.411334 1.881480 3.173690
7.03 0.680060 0.549821 0.408237 1.871010 2.855210
7.04 0.681392 0.705224 0.404118 1.878290 2.870280
7.05 0.682565 0.547494 0.400624 1.885950 2.957370
7.06 0.680999 0.632305 0.398945 1.868100 2.987130
7.07 0.678657 2.584050 0.403180 1.863870 2.989130
7.08 0.691882 0.583899 0.418226 1.892190 2.986970
7.09 0.694312 0.639983 0.418409 1.881030 2.980130
7.1 0.696510 0.546339 0.418837 1.871220 2.935760
7.11 0.686251 0.732796 0.407923 1.852660 3.181100
7.12 0.688337 0.592989 0.409256 1.873170 3.079520
7.13 0.691959 0.560922 0.410022 1.852200 2.896500
7.14 0.694728 0.891348 0.420180 1.860530 2.973190
7.15 0.692304 0.634464 0.417507 1.859090 3.065150
7.16 0.698887 0.539265 0.419928 1.864070 3.065120
7.17 0.696863 0.696082 0.418766 1.845470 2.911620
7.18 0.688037 0.558484 0.408729 1.855710 2.976930
7.19 0.694790 0.598493 0.413729 1.852860 2.976100
7.2 0.693747 1.333220 0.416907 1.844460 3.120690
7.21 0.693781 0.544540 0.422545 1.851260 2.952520
7.22 0.691805 0.609812 0.422183 1.859680 2.984440
7.23 0.695448 0.546507 0.420999 1.840630 3.015360
7.24 0.687575 0.732386 0.413231 1.849970 2.976560
7.25 0.692072 0.586027 0.415722 1.854760 2.937790
7.26 0.694500 0.547671 0.415158 1.842520 2.973310
7.27 0.689770 0.905032 0.419132 1.844550 3.061810
7.28 0.683390 0.546427 0.421996 1.850650 2.959710
7.29 0.684876 0.628274 0.419966 1.860720 3.102890
7.3 0.695048 0.694757 0.420958 1.848900 2.944250
7.31 0.687082 0.558655 0.409858 1.827030 2.973440
7.32 0.682715 0.596550 0.409223 1.828080 3.005310
7.33 0.694591 0.536540 0.412148 1.832500 2.898560
7.34 0.694644 8.976680 0.420657 1.816010 3.000700
7.35 0.691183 0.614124 0.421769 1.845670 2.929640
7.36 0.693392 0.555776 0.419026 1.818190 2.964930
7.37 0.695822 0.698018 0.417585 1.807200 2.921270
7.38 0.698121 0.628041 0.418648 1.812670 3.178110
7.39 0.698095 0.546535 0.420998 1.827650 2.992950
7.4 0.691309 0.940108 0.417771 1.830040 3.044260
7.41 0.687373 0.547094 0.413383 1.804240 3.027160
7.42 0.685684 0.586018 0.415841 1.835220 2.876590
7.43 0.683701 0.732783 0.409893 1.801130 2.890300
7.44 0.698283 0.548041 0.415353 1.808790 2.958460
7.45 0.695100 0.608866 0.416201 1.817670 2.926070
7.46 0.698037 0.543359 0.416888 1.810850 2.874370
7.47 0.683895 1.394600 0.408469 1.783440 3.066780
7.48 0.686184 0.592398 0.408356 1.812670 2.931990
7.49 0.687320 0.559510 0.410221 1.820960 2.950340
7.5 0.696405 0.684118 0.410930 1.824050 2.970620
7.51 0.696259 0.550123 0.413196 1.818960 2.886390
7.52 0.689161 0.632915 0.414723 1.821200 2.864340
7.53 0.695594 0.890895 0.413732 1.822100 2.953420
7.54 0.686992 0.561440 0.410021 1.810100 3.073800
7.55 0.688927 0.593546 0.409775 1.833880 2.891540
7.56 0.696615 0.731926 0.408933 1.851540 3.156690
7.57 0.694753 0.547540 0.412562 1.824020 2.990270
7.58 0.696343 0.610136 0.412953 1.842180 2.905960
7.59 0.704141 0.538174 0.415909 1.836660 2.936960
7.6 0.697606 2.632330 0.415541 1.835730 3.008520
7.61 0.698953 0.687707 0.416042 1.852740 2.988880
7.62 0.700273 0.550843 0.415442 1.940660 2.907790
7.63 0.695715 0.700109 0.416667 1.922000 2.892590
7.64 0.701888 0.549962 0.419148 1.934470 2.939280
7.65 0.702569 0.632070 0.420650 2.012500 3.201400
7.66 0.702991 0.890868 0.417828 2.013010 3.059550
7.67 0.693347 0.561217 0.414547 1.960060 2.987010
7.68 0.697372 0.585840 0.415443 1.899890 2.934330
7.69 0.692345 0.548823 0.413188 1.825570 2.916760
7.7 0.705747 0.730479 0.415655 1.834560 2.914570
7.71 0.699911 0.597030 0.416695 1.815150 2.981100
7.72 0.706475 0.557580 0.422392 1.832880 3.004480
7.73 0.682782 1.296910 0.412305 1.786300 2.975200
7.74 0.697427 0.631321 0.415193 1.803730 3.120760
7.75 0.691397 0.547698 0.413411 1.816160 2.899440
7.76 0.695703 0.684614 0.413977 1.831270 2.827890
7.77 0.702042 0.569640 0.411546 1.844580 2.954960
7.78 0.696872 0.596269 0.415425 1.847600 3.023470
7.79 0.705053 0.929678 0.416385 1.840110 2.885140
7.8 0.693453 0.543825 0.406181 1.850750 2.963790
7.81 0.697863 0.609158 0.412030 1.868660 3.035050
7.82 0.695884 0.546044 0.413591 1.870620 3.086910
7.83 0.705528 0.730419 0.412935 1.869040 2.916970
7.84 0.698049 0.598011 0.415425 1.892660 2.933140
7.85 0.701041 0.537749 0.417520 1.884550 2.942700
7.86 0.703247 4.660680 0.422219 1.868600 2.974760
7.87 0.709457 0.591422 0.429595 1.791730 3.120650
7.88 0.706475 0.648555 0.423980 1.789730 2.984550
7.89 0.703980 0.694290 0.450465 1.777090 3.034750
7.9 0.689600 0.561007 0.413561 1.753780 3.000860
7.91 0.695896 0.594796 0.418177 1.755150 3.020770
7.92 0.698532 0.931330 0.417886 1.784440 2.962950
7.93 0.717656 0.536091 0.421449 1.771020 2.977470
7.94 0.710468 0.599226 0.420235 1.795160 2.900110
7.95 0.698245 0.558160 0.422339 1.802320 2.886860
7.96 0.701667 0.698158 0.420497 1.809440 2.905170
7.97 0.702566 0.631623 0.418020 1.797970 2.905850
7.98 0.701482 0.548176 0.417978 1.798420 2.941920
7.99 0.698045 1.313610 0.418185 1.821360 2.929860
8 0.694597 0.545258 0.415637 1.825880 2.882410
8.01 0.704291 0.632480 0.415630 1.840430 3.070800
8.02 0.698156 0.686151 0.420078 1.835800 2.908900
8.03 0.690759 0.549281 0.406160 1.891270 2.914570
8.04 0.699007 0.607592 0.411487 1.922360 2.888900
8.05 0.702610 0.548876 0.414083 2.083910 2.978480
8.06 0.692639 0.928787 0.412256 2.309420 2.992100
8.07 0.684245 0.611179 0.408431 1.927830 2.869170
8.08 0.700395 0.558485 0.411808 1.904590 2.920640
8.09 0.702020 0.694510 0.408271 1.874880 2.989650
8.1 0.690798 0.537805 0.401968 1.835420 3.082050
8.11 0.701763 0.635538 0.408236 1.842640 2.883780
8.12 0.708546 2.577590 0.413560 1.830890 2.901010
8.13 0.703662 0.608443 0.423799 1.819060 3.037280
8.14 0.706460 0.615831 0.423068 1.818670 3.040230
8.15 0.704395 0.731966 0.425333 1.835770 3.127760
8.16 0.688858 0.548509 0.409258 1.813480 2.932280
8.17 0.711941 0.606593 0.417462 1.816920 2.873140
8.18 0.698466 0.548963 0.417339 1.858800 3.188350
8.19 0.700834 0.877282 0.418107 1.846840 2.963690
8.2 0.695572 0.633131 0.418304 1.868730 2.912890
8.21 0.703021 0.546238 0.420993 1.859220 2.974390
8.22 0.708362 0.704100 0.417339 1.919070 3.028040
8.23 0.705873 0.544347 0.415371 1.969490 2.883350
8.24 0.703532 0.634063 0.418998 1.920490 2.958510
8.25 0.708583 1.297040 0.418611 1.868440 2.977530
8.26 0.692631 0.556078 0.419445 1.776300 2.871980
8.27 0.699595 0.582728 0.419170 1.801600 2.800710
8.28 0.695524 0.546420 0.419153 1.799410 3.170030
8.29 0.690478 0.727213 0.407301 1.770310 2.844910
8.3 0.694712 0.594442 0.411638 1.776740 2.843550
8.31 0.702596 0.561226 0.412143 1.785100 2.843220
8.32 0.690796 0.876809 0.405981 1.793350 2.934150
8.33 0.676715 0.628670 0.402796 1.761760 2.855100
8.34 0.696020 0.543908 0.407041 1.821460 2.870840
8.35 0.700949 0.700768 0.410582 1.849340 2.951100
8.36 0.686119 0.538303 0.400108 1.812240 2.890010
8.37 0.694410 0.596947 0.404536 1.822030 3.041870
8.38 0.705909 66.989601 0.410541 1.847770 2.900840
8.39 0.720425 0.926130 0.424912 1.854420 3.103820
8.4 0.711345 0.821265 0.425664 1.829760 3.100400
8.41 0.702219 0.627055 0.426218 1.811900 3.127760
8.42 0.710233 0.749709 0.427237 1.817470 3.127350
8.43 0.700305 0.598222 0.425663 1.916620 3.151750
8.44 0.694030 0.537839 0.425389 1.836400 3.115370
8.45 0.692833 0.945680 0.420905 1.833060 3.251200
8.46 0.700955 0.546266 0.421243 1.777730 3.035710
8.47 0.703200 0.633839 0.420247 1.767530 3.044160
8.48 0.699113 0.695150 0.425309 1.750860 3.036020
8.49 0.698451 0.556453 0.422557 1.739760 3.165270
8.5 0.698183 0.597357 0.426963 1.716880 3.144990
8.51 0.698870 1.491380 0.427703 1.723790 3.041950
8.52 0.714329 0.547694 0.425864 1.747660 3.011640
8.53 0.712632 0.584619 0.428796 1.749570 3.176660
8.54 0.716361 0.561929 0.427010 1.761250 3.030640
8.55 0.716348 0.696261 0.428103 1.762370 3.062660
8.56 0.708842 0.634396 0.427857 1.769320 3.079700
8.57 0.709337 0.543371 0.428832 1.772190 3.055800
8.58 0.711455 0.906232 0.423613 1.750040 3.143810
8.59 0.709036 0.555010 0.419050 1.777530 2.991870
8.6 0.717144 0.635169 0.425303 1.811940 2.948340
8.61 0.709505 0.686553 0.428324 1.818140 3.297800
8.62 0.701107 0.550302 0.426250 1.797460 2.945050
8.63 0.702906 0.611008 0.427835 1.799900 3.041710
8.64 0.699549 0.545168 0.434598 1.895800 3.055800
8.65 0.714977 2.753790 0.430832 1.876930 3.060920
8.66 0.711924 0.634778 0.434664 1.819560 3.024260
8.67 0.710236 0.561718 0.431667 1.750480 3.194300
8.68 0.700032 0.695342 17.936600 1.728860 2.931510
8.69 0.706641 0.634443 17.887400 1.701910 3.051500
8.7 0.702365 0.538035 0.465724 1.669880 3.257600
8.71 0.692081 0.894199 0.444360 1.673160 2.983480
8.72 0.702384 0.557827 0.449604 1.701290 3.029900
8.73 0.703778 0.595895 0.442626 1.734540 2.997880
8.74 0.710905 0.728047 0.438367 1.729990 3.007720
8.75 0.701788 0.549102 0.425726 1.715810 3.168710
8.76 0.704006 0.608020 0.418376 1.722110 3.058070
8.77 0.703350 0.548232 0.420120 1.754160 3.048450
8.78 0.712226 1.286020 0.419695 1.769370 3.307540
8.79 0.710947 0.632833 0.421613 1.762460 3.002740
8.8 0.706508 0.547386 0.420739 1.752390 3.078420
8.81 0.709562 0.707748 0.419968 1.771610 3.215470
8.82 0.706840 0.548090 0.413395 1.798590 3.060440
8.83 0.703085 0.626709 0.413255 1.777370 3.121490
8.84 0.697078 0.888093 0.411574 1.750540 3.040510
8.85 0.705360 0.570829 0.408881 1.796630 3.036380
8.86 0.706813 0.596240 0.413229 1.827700 3.255680
8.87 0.717226 0.538224 0.412731 1.835110 3.097360
8.88 0.707008 0.732222 0.403596 1.815880 3.116770
8.89 0.703440 0.592626 0.405540 1.799490 3.039140
8.9 0.705071 0.559734 0.405878 1.725290 3.155080
8.91 0.717291 4.665550 0.420611 1.730010 3.000530
8.92 0.723914 0.687367 0.428025 1.729030 3.075980
8.93 0.726368 0.546612 0.426788 1.727200 3.150170
8.94 0.722997 0.714077 0.425017 1.721810 3.041280
8.95 0.719844 0.549919 0.424204 1.734260 3.258320
8.96 0.725967 0.587250 0.427800 1.728640 3.077740
8.97 0.723692 0.941066 0.425429 1.743520 3.062880
8.98 0.720837 0.546520 0.413249 1.735200 3.030800
8.99 0.723465 0.608607 0.418460 1.756530 3.146700
9 0.723070 0.543160 0.417655 1.803290 3.024670
9.01 0.716830 0.732968 0.415501 1.778950 3.076270
